City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Date,Current Description
527,Gejiu,CN,23.306,103.1635,55.58,92,58,4.14,2021-04-12 18:04:26,broken clouds
528,Bentiu,SS,9.2333,29.8333,85.15,44,100,6.58,2021-04-12 18:04:27,overcast clouds
529,Kavaratti,IN,10.5669,72.642,83.71,74,56,6.15,2021-04-12 18:04:27,broken clouds
530,Acapulco,MX,16.8634,-99.8901,84.2,65,20,6.91,2021-04-12 18:02:52,few clouds
531,Nchelenge,ZM,-9.3451,28.734,70.23,86,75,5.64,2021-04-12 18:04:27,moderate rain
532,Madera,US,37.1666,-119.8343,71.01,49,48,1.99,2021-04-12 18:04:28,scattered clouds
533,Gao,ML,16.6362,1.637,97.09,5,0,8.7,2021-04-12 18:02:11,clear sky
534,Cotonou,BJ,6.3654,2.4183,87.8,58,20,12.66,2021-04-12 18:04:29,few clouds
535,Taltal,CL,-25.4,-70.4833,70.21,64,27,8.05,2021-04-12 18:04:29,scattered clouds
536,Stornoway,GB,58.2093,-6.3865,43.0,45,22,5.75,2021-04-12 18:04:29,few clouds
537,Cumberland,US,35.0502,-78.8664,78.8,21,1,14.97,2021-04-12 18:00:19,clear sky
538,Abnub,EG,27.2696,31.1511,68.0,37,0,12.66,2021-04-12 18:00:02,clear sky
539,Grindavik,IS,63.8424,-22.4338,44.6,81,75,21.85,2021-04-12 18:04:30,broken clouds
540,Broken Hill,AU,-31.95,141.4333,53.6,43,78,8.05,2021-04-12 18:04:31,broken clouds
541,Jablah,SY,35.3614,35.9256,48.2,71,40,4.61,2021-04-12 18:04:31,scattered clouds
542,Ballarat,AU,-37.5662,143.8496,44.94,89,99,4.45,2021-04-12 18:04:31,overcast clouds
543,Santiago,CL,-33.4569,-70.6483,82.99,18,0,3.44,2021-04-12 18:01:13,clear sky
544,Outjo,NA,-20.1167,16.15,70.05,38,2,9.13,2021-04-12 18:04:32,clear sky
545,Farafangana,MG,-22.8167,47.8333,75.87,85,92,4.47,2021-04-12 18:04:32,light rain
546,Kasaragod,IN,12.5,75.0,84.2,79,40,3.44,2021-04-12 18:03:08,moderate rain
547,Kilindoni,TZ,-7.9139,39.6668,78.58,82,100,12.33,2021-04-12 18:04:33,light rain
548,Kasempa,ZM,-13.4584,25.8338,65.35,85,99,4.29,2021-04-12 18:04:33,overcast clouds
549,Myitkyina,MM,25.3833,97.4,74.21,46,6,2.37,2021-04-12 18:04:33,clear sky
550,Harper,LR,4.375,-7.7169,82.58,78,42,9.62,2021-04-12 18:03:18,scattered clouds
551,Kurumkan,RU,54.3,110.3,20.95,64,1,2.89,2021-04-12 18:04:34,clear sky
552,Den Helder,NL,52.9599,4.7593,41.0,75,75,11.5,2021-04-12 18:04:34,broken clouds
553,Flinders,AU,-34.5833,150.8552,48.0,93,12,4.61,2021-04-12 18:04:35,few clouds
554,Khatassy,RU,61.9036,129.6383,10.4,85,0,2.33,2021-04-12 18:04:35,clear sky
555,Aljezur,PT,37.3191,-8.8033,60.57,67,98,4.47,2021-04-12 18:04:36,overcast clouds
556,Temba,ZA,-25.3803,28.2631,72.0,55,0,1.14,2021-04-12 18:04:36,clear sky
557,Alytus,LT,54.4,24.05,55.4,41,0,4.61,2021-04-12 18:04:36,clear sky
558,Yicheng,CN,31.3705,119.8703,52.0,99,98,4.9,2021-04-12 18:04:37,overcast clouds
559,Nonoichi,JP,36.5333,136.6167,62.6,42,75,16.11,2021-04-12 18:04:37,broken clouds
560,Talnakh,RU,69.4865,88.3972,23.36,95,100,8.52,2021-04-12 18:04:38,light snow
561,Verkhoyansk,RU,67.5447,133.385,-12.3,98,84,2.24,2021-04-12 18:01:09,broken clouds
562,Salta,AR,-24.7859,-65.4117,64.4,59,75,4.61,2021-04-12 18:04:38,broken clouds
563,Port Augusta,AU,-32.5,137.7667,66.2,30,100,16.11,2021-04-12 18:04:39,overcast clouds
564,Alekseyevka,RU,50.6309,38.6903,58.87,59,73,8.43,2021-04-12 18:04:39,broken clouds
565,Carahue,CL,-38.7,-73.1667,69.8,68,20,6.91,2021-04-12 18:04:40,few clouds
566,Berbera,SO,10.4396,45.0143,81.54,76,56,7.07,2021-04-12 18:04:40,broken clouds
567,Canutama,BR,-6.5339,-64.3831,90.73,51,99,1.34,2021-04-12 18:04:40,overcast clouds
568,Ankazoabo,MG,-22.2833,44.5167,74.48,50,90,6.51,2021-04-12 18:04:41,overcast clouds
569,Jodiya,IN,22.6925,70.306,82.94,52,0,11.77,2021-04-12 18:04:42,clear sky
570,Bud,US,39.447,-86.1758,64.99,60,19,15.32,2021-04-12 18:04:42,few clouds
571,Tuyen Quang,VN,21.8233,105.2181,73.08,95,68,2.46,2021-04-12 18:04:43,broken clouds
572,Ouadda,CF,8.0777,22.4007,73.24,65,97,2.39,2021-04-12 18:04:43,overcast clouds
573,Shenjiamen,CN,29.9576,122.298,58.46,93,99,11.16,2021-04-12 18:04:44,overcast clouds
574,Kaseda,JP,31.4167,130.3167,60.01,93,100,11.01,2021-04-12 18:04:44,overcast clouds
575,Poum,NC,-20.2333,164.0167,77.79,84,95,7.4,2021-04-12 18:04:44,overcast clouds
576,Gladstone,AU,-23.85,151.25,66.2,63,40,6.91,2021-04-12 18:04:45,light rain
577,Kloulklubed,PW,7.0419,134.2556,78.8,89,90,3.44,2021-04-12 18:04:45,overcast clouds
578,Dudinka,RU,69.4058,86.1778,21.13,95,100,11.95,2021-04-12 18:04:45,overcast clouds
579,Yulara,AU,-25.2406,130.9889,60.8,41,89,3.44,2021-04-12 18:04:46,overcast clouds
580,Moses Lake,US,47.1301,-119.2781,55.4,21,1,8.1,2021-04-12 18:04:46,clear sky
581,Haapiti,PF,-17.5667,-149.8667,84.2,65,75,11.5,2021-04-12 18:04:47,broken clouds
582,Westport,US,41.1415,-73.3579,52.0,62,90,6.91,2021-04-12 18:00:22,overcast clouds
583,Anqing,CN,30.5092,117.0506,61.27,88,100,1.74,2021-04-12 18:04:47,overcast clouds
584,Copiapo,CL,-27.3667,-70.3333,64.4,68,0,16.11,2021-04-12 18:04:48,clear sky
585,Berezovyy,RU,51.6667,135.7,20.17,93,100,7.94,2021-04-12 18:04:48,snow
586,Dauphin,CA,51.1494,-100.0502,23.0,86,90,21.85,2021-04-12 18:04:48,snow
587,Kirovskiy,RU,45.0917,133.5136,46.26,61,100,10.33,2021-04-12 18:04:49,overcast clouds
588,Dunedin,NZ,-45.8742,170.5036,55.99,68,51,6.55,2021-04-12 18:04:49,light rain
589,Inverell,AU,-29.7833,151.1167,43.0,71,0,3.0,2021-04-12 18:04:50,clear sky
590,Parrita,CR,9.5201,-84.3225,82.4,65,75,5.75,2021-04-12 18:04:50,broken clouds
591,Vao,NC,-22.6667,167.4833,75.52,87,100,6.58,2021-04-12 18:04:51,light rain
592,Sayula,MX,19.8667,-103.6167,80.6,54,20,6.91,2021-04-12 18:04:51,few clouds
593,Gornyy,RU,55.1153,83.9059,30.7,95,100,10.13,2021-04-12 18:04:52,overcast clouds
594,Pitimbu,BR,-7.4706,-34.8086,84.2,84,40,12.66,2021-04-12 18:04:52,scattered clouds
595,Baykit,RU,61.67,96.37,33.28,91,100,10.09,2021-04-12 18:04:53,light snow
596,Shar,KZ,49.5886,81.0453,45.82,66,5,2.44,2021-04-12 18:04:53,clear sky
597,Jitra,MY,6.2681,100.4217,77.0,100,20,2.42,2021-04-12 18:04:54,few clouds
598,Laguna,US,38.421,-121.4238,70.0,30,1,6.91,2021-04-12 18:04:54,clear sky
599,Micheweni,TZ,-4.9667,39.8333,79.97,81,97,12.1,2021-04-12 18:04:54,overcast clouds
600,Seoul,KR,37.5683,126.9778,55.4,93,90,4.61,2021-04-12 18:03:27,light rain
601,Kralendijk,BQ,12.15,-68.2667,84.2,74,40,19.57,2021-04-12 18:04:55,scattered clouds
602,Araouane,ML,18.9048,-3.5265,99.93,6,0,8.55,2021-04-12 18:04:55,clear sky
603,Ostrovnoy,RU,68.0531,39.5131,32.7,91,100,10.67,2021-04-12 18:04:56,overcast clouds
604,Konstantinovka,RU,49.6167,127.9833,8.74,83,93,7.58,2021-04-12 18:04:56,overcast clouds
605,Zhanaozen,KZ,43.3,52.8,63.99,21,100,8.84,2021-04-12 18:04:57,overcast clouds
606,Katyuzhanka,UA,50.806,30.1376,50.0,62,100,2.24,2021-04-12 18:04:57,overcast clouds
607,Todos Santos,MX,23.45,-110.2167,87.01,50,1,14.97,2021-04-12 18:04:57,clear sky
608,Palu,ID,-0.8917,119.8707,74.52,93,83,2.93,2021-04-12 18:01:01,broken clouds
609,Verkhniy Avzyan,RU,53.5289,57.5372,42.71,99,42,2.35,2021-04-12 18:04:58,scattered clouds
610,Biggar,GB,55.6167,-3.5167,48.2,29,0,5.75,2021-04-12 18:04:58,clear sky
611,Vanimo,PG,-2.6741,141.3028,75.85,93,100,4.32,2021-04-12 18:04:59,light rain
612,Yining,CN,29.0361,114.5636,59.38,95,96,1.63,2021-04-12 18:04:59,overcast clouds
613,Urengoy,RU,65.9667,78.3667,31.5,92,89,18.95,2021-04-12 18:04:59,overcast clouds
614,Wangaratta,AU,-36.3667,146.3333,33.8,100,47,3.31,2021-04-12 18:05:00,scattered clouds
615,Elko,US,41.0002,-115.5012,48.0,26,10,1.99,2021-04-12 18:00:05,clear sky
616,Agadez,NE,19.75,10.25,90.79,5,0,7.74,2021-04-12 18:04:16,clear sky
617,Lardos,GR,36.0942,28.0157,59.0,63,0,4.61,2021-04-12 18:04:13,clear sky
618,Ingham,US,42.6,-84.3833,60.8,63,90,8.05,2021-04-12 18:05:01,overcast clouds
619,Goure,NE,13.9835,10.2704,89.29,5,5,11.34,2021-04-12 18:05:01,clear sky
620,Matagami,CA,49.7502,-77.6328,57.2,58,90,13.8,2021-04-12 18:05:01,overcast clouds
621,North Bend,US,43.4065,-124.2243,57.99,47,1,9.22,2021-04-12 18:05:02,clear sky
622,Maputo,MZ,-25.9653,32.5892,79.0,78,20,10.36,2021-04-12 18:05:02,few clouds
623,Aasiaat,GL,68.7098,-52.8699,33.21,90,100,28.41,2021-04-12 18:05:02,light rain
624,Camacha,PT,33.0833,-16.3333,69.8,78,20,12.66,2021-04-12 18:05:03,few clouds
625,Lagoa,PT,39.05,-27.9833,61.97,86,59,13.56,2021-04-12 18:05:03,broken clouds
626,Aswan,EG,24.0934,32.907,74.35,10,4,12.55,2021-04-12 18:05:04,clear sky
627,Tomiya,JP,38.3931,140.8861,52.63,64,100,13.38,2021-04-12 18:05:04,overcast clouds
628,Yingcheng,CN,30.95,113.55,62.6,94,39,2.24,2021-04-12 18:05:05,light rain
629,Nerchinsk,RU,51.9833,116.5833,21.36,35,12,1.52,2021-04-12 18:05:05,few clouds
630,West Odessa,US,31.8424,-102.4988,68.0,24,1,14.97,2021-04-12 18:05:05,clear sky
631,Abong Mbang,CM,3.9833,13.1833,75.24,70,63,2.8,2021-04-12 18:05:06,broken clouds
632,Podlesnoye,RU,51.8161,47.009,55.94,65,63,8.3,2021-04-12 18:05:06,broken clouds
633,Killybegs,IE,54.6333,-8.45,48.2,71,40,9.22,2021-04-12 18:05:07,scattered clouds
634,Leshan,CN,29.5623,103.7639,63.0,78,100,2.21,2021-04-12 18:05:07,overcast clouds
635,Mianwali,PK,32.5741,71.5264,78.42,36,83,8.19,2021-04-12 18:01:57,broken clouds
636,Jalu,LY,29.0331,21.5482,73.47,10,55,11.39,2021-04-12 18:05:07,broken clouds
637,Manali,IN,13.1667,80.2667,84.2,74,20,6.91,2021-04-12 18:05:08,few clouds
638,Banjar,ID,-8.19,114.9675,76.44,88,7,4.99,2021-04-12 18:05:08,clear sky
639,Umm Lajj,SA,25.0213,37.2685,71.56,56,1,13.31,2021-04-12 18:05:08,clear sky
640,Vostok,RU,46.4856,135.8833,43.7,56,100,10.83,2021-04-12 18:05:09,overcast clouds
641,Enshi,CN,30.3,109.4833,60.39,92,100,0.78,2021-04-12 18:05:10,light rain
642,La Asuncion,VE,11.0333,-63.8628,81.81,75,84,6.87,2021-04-12 18:05:10,broken clouds
643,Awjilah,LY,29.1081,21.2869,74.12,9,62,11.65,2021-04-12 18:05:10,broken clouds
644,Inhambane,MZ,-23.865,35.3833,77.0,78,40,4.61,2021-04-12 18:05:11,scattered clouds
645,Lucea,JM,18.451,-78.1736,84.2,74,20,12.66,2021-04-12 18:05:11,few clouds
646,Reyes,BO,-14.3167,-67.3833,65.86,98,100,4.59,2021-04-12 18:05:12,overcast clouds
647,Bichena,ET,10.45,38.2,59.23,66,100,3.44,2021-04-12 18:05:12,light rain
648,Mildura,AU,-34.2,142.15,51.8,54,94,6.91,2021-04-12 18:05:13,overcast clouds
649,Taoudenni,ML,22.6783,-3.9836,100.81,7,98,5.79,2021-04-12 18:05:13,overcast clouds
650,Husavik,IS,66.0449,-17.3389,48.2,46,0,10.36,2021-04-12 18:05:13,clear sky
651,Pecos,US,31.4229,-103.4932,68.0,22,1,10.36,2021-04-12 18:05:14,clear sky
652,Talcahuano,CL,-36.7167,-73.1167,71.6,56,0,13.8,2021-04-12 18:05:14,clear sky
653,Amahai,ID,-3.3333,128.9167,82.0,92,76,3.27,2021-04-12 18:05:15,broken clouds
654,Erenhot,CN,43.6475,111.9767,30.69,18,4,8.32,2021-04-12 18:05:16,clear sky
655,Oksfjord,NO,70.2396,22.3479,32.0,86,75,9.22,2021-04-12 18:05:16,light snow
656,Hollister,US,36.8525,-121.4016,55.4,76,1,3.44,2021-04-12 18:03:52,clear sky
657,Chincha Alta,PE,-13.4099,-76.1323,75.2,60,0,23.02,2021-04-12 18:05:17,clear sky
658,Horasan,TR,40.0458,42.1728,39.34,71,85,2.13,2021-04-12 18:05:17,overcast clouds
659,Olafsvik,IS,64.8945,-23.7142,40.84,78,29,3.78,2021-04-12 18:05:17,scattered clouds
660,Kudat,MY,6.8837,116.8477,77.0,94,20,3.44,2021-04-12 18:05:18,few clouds
661,Pangnirtung,CA,66.1451,-65.7125,35.6,100,90,3.65,2021-04-12 18:05:18,light rain
662,Kirensk,RU,57.7853,108.1119,19.89,98,90,3.96,2021-04-12 18:05:19,overcast clouds
663,Olden,NO,61.8364,6.8064,39.2,60,75,9.22,2021-04-12 18:05:20,broken clouds
664,Boyolangu,ID,-8.1181,111.8935,75.13,92,15,1.61,2021-04-12 18:05:20,few clouds
665,Maniitsoq,GL,65.4167,-52.9,34.59,76,70,9.84,2021-04-12 18:05:20,broken clouds
666,Capul,PH,12.4237,124.1811,79.75,84,86,11.72,2021-04-12 18:05:21,overcast clouds
667,Omboue,GA,-1.5746,9.2618,81.05,82,78,6.38,2021-04-12 18:05:21,light rain
668,Udachnyy,RU,66.4167,112.4,12.79,96,99,8.81,2021-04-12 18:05:22,overcast clouds
669,Chulym,RU,55.0997,80.9572,32.74,98,100,8.46,2021-04-12 18:05:22,light rain
670,Kazanskaya,RU,45.4106,40.4361,48.0,81,100,4.7,2021-04-12 18:05:23,overcast clouds
671,Ternate,ID,0.8,127.4,80.19,82,76,7.99,2021-04-12 18:05:23,broken clouds
672,Buchanan,LR,5.8808,-10.0467,89.6,66,40,8.05,2021-04-12 18:05:18,scattered clouds
673,Druzhba,UA,52.0428,33.9453,54.21,80,100,6.17,2021-04-12 18:05:24,overcast clouds
674,Yauya,PE,-8.9833,-77.3,59.4,55,80,5.99,2021-04-12 18:05:25,light rain
675,Verkhnevilyuysk,RU,63.4453,120.3167,-6.59,100,75,2.66,2021-04-12 18:05:25,broken clouds
676,Senneterre,CA,48.3835,-77.2328,55.4,58,90,14.97,2021-04-12 18:05:26,overcast clouds
677,Chumikan,RU,54.7183,135.315,15.44,82,100,3.71,2021-04-12 18:05:26,overcast clouds
678,Krasnoarmeyskiy,RU,47.0114,42.2072,54.27,85,100,6.8,2021-04-12 18:05:26,light rain
679,Malanje,AO,-9.5402,16.341,65.17,92,73,4.21,2021-04-12 18:05:27,broken clouds
680,Pau Dos Ferros,BR,-6.1125,-38.2063,86.85,55,99,0.74,2021-04-12 18:05:27,overcast clouds
681,Alyangula,AU,-13.8483,136.4192,69.8,100,22,2.3,2021-04-12 18:05:27,few clouds
682,Saint Helens,GB,53.45,-2.7333,48.2,34,20,8.05,2021-04-12 18:05:28,few clouds
683,Aitape,PG,-3.1374,142.3475,75.78,93,100,2.68,2021-04-12 18:05:28,overcast clouds
684,Muisne,EC,0.6,-80.0333,86.0,89,75,6.91,2021-04-12 18:05:28,broken clouds
685,Burns Lake,CA,54.2331,-125.7533,33.8,47,9,2.3,2021-04-12 18:05:29,clear sky
686,Valleyview,CA,55.0667,-117.2859,33.8,64,5,2.3,2021-04-12 18:04:29,clear sky
687,Hurghada,EG,27.2574,33.8129,69.8,32,0,19.57,2021-04-12 18:05:30,clear sky
688,West Bay,KY,19.3667,-81.4167,86.0,74,20,12.66,2021-04-12 18:05:30,few clouds
689,Jiayuguan,CN,39.8167,98.3,36.37,56,39,7.83,2021-04-12 18:05:31,scattered clouds
690,Tula,RU,54.2044,37.6111,52.97,82,87,11.52,2021-04-12 18:05:31,overcast clouds
691,Kropotkin,RU,45.4375,40.5756,48.0,81,100,4.79,2021-04-12 18:05:31,overcast clouds
692,Natal,BR,-5.795,-35.2094,87.8,62,40,18.41,2021-04-12 18:05:32,scattered clouds
693,Abilene,US,32.4487,-99.7331,66.99,42,1,13.8,2021-04-12 18:05:32,clear sky
694,Vestmannaeyjar,IS,63.4427,-20.2734,42.8,87,40,20.71,2021-04-12 18:05:32,scattered clouds
695,Kawalu,ID,-7.3817,108.2082,72.93,97,100,0.87,2021-04-12 18:05:33,overcast clouds
696,La Ronge,CA,55.1001,-105.2842,30.2,43,87,9.22,2021-04-12 18:05:33,overcast clouds
697,Redlands,US,34.0556,-117.1825,64.0,67,90,6.2,2021-04-12 18:05:34,haze
698,Dicabisagan,PH,17.0818,122.4157,75.87,90,78,4.16,2021-04-12 18:05:34,broken clouds
699,Annau,TM,37.8876,58.516,59.0,47,23,4.61,2021-04-12 18:05:34,few clouds
700,Great Bend,US,38.3645,-98.7648,55.0,46,75,16.11,2021-04-12 18:02:05,broken clouds
701,Kamaishi,JP,39.2667,141.8833,53.29,77,100,17.9,2021-04-12 18:05:35,overcast clouds
702,Lannion,FR,48.75,-3.4167,48.2,61,0,9.22,2021-04-12 18:05:36,clear sky
703,Okakarara,NA,-20.5833,17.4333,67.33,37,0,6.42,2021-04-12 18:05:37,clear sky
704,Kuah,MY,6.3265,99.8432,82.4,83,20,3.44,2021-04-12 18:05:37,few clouds
705,Cardston,CA,49.2,-113.3019,32.0,59,77,6.91,2021-04-12 18:05:38,broken clouds
706,Boa Vista,BR,2.8197,-60.6733,89.6,55,75,9.22,2021-04-12 18:05:39,broken clouds
